report_source,Mkt Al,Op Al,Orig,Dest,Manu,Type,Aircraft Family,Aircraft Type,Equip,Flights,Seats,ASMs,Block Mins
2026-06,Y4,Y4,GDL,CUN,Airbus,Narrow,A320,A320neo,32N,48,8928,9499392,7872
2026-06,Y4,Y4,GDL,CUN,Airbus,Narrow,A320,A321neo,32Q,93,22227,23649528,15252
2026-06,Y4,Y4,GDL,CUU,Airbus,Narrow,A320,A320,320,12,2148,1258728,1296
2026-06,Y4,Y4,GDL,CUU,Airbus,Narrow,A320,A320neo,32N,18,3348,1961928,1944
2026-06,Y4,Y4,GDL,CUU,Airbus,Narrow,A320,A321,321,17,3910,2291260,1836
2026-06,Y4,Y4,GDL,CUU,Airbus,Narrow,A320,A321neo,32Q,5,1195,700270,540
2026-06,Y4,Y4,GDL,DEN,Airbus,Narrow,A320,A320neo,32N,7,1302,1736868,1470
2026-06,Y4,Y4,GDL,DEN,Airbus,Narrow,A320,A321neo,32Q,33,7887,10521258,6930
2026-06,Y4,Y4,GDL,DFW,Airbus,Narrow,A320,A321,321,31,7130,6666550,4836
2026-06,Y4,Y4,GDL,DGO,Airbus,Narrow,A320,A320,320,14,2506,651560,854
2026-06,Y4,Y4,GDL,DTW,Airbus,Narrow,A320,A320neo,32N,14,2604,4931976,3668
2026-06,Y4,Y4,GDL,EWR,Airbus,Narrow,A320,A320neo,32N,31,5766,12719796,9145
2026-06,Y4,Y4,GDL,FAT,Airbus,Narrow,A320,A321,321,27,6210,9277740,5832
2026-06,Y4,Y4,GDL,FAT,Airbus,Narrow,A320,A321neo,32Q,35,8365,12497310,7560
2026-06,Y4,Y4,GDL,HMO,Airbus,Narrow,A320,A320neo,32N,44,8184,6252576,5544
2026-06,Y4,Y4,GDL,HMO,Airbus,Narrow,A320,A321neo,32Q,31,7409,5660476,3906
2026-06,Y4,Y4,GDL,IAH,Airbus,Narrow,A320,A320neo,32N,9,1674,1372680,1278
2026-06,Y4,Y4,GDL,IAH,Airbus,Narrow,A320,A321neo,32Q,31,7409,6075380,4402
2026-06,Y4,Y4,GDL,LAP,Airbus,Narrow,A320,A320neo,32N,51,9486,4847346,4998
2026-06,Y4,Y4,GDL,LAP,Airbus,Narrow,A320,A321neo,32Q,2,478,244258,196
2026-06,Y4,Y4,GDL,LAS,Airbus,Narrow,A320,A320neo,32N,13,2418,3116802,2535
2026-06,Y4,Y4,GDL,LAS,Airbus,Narrow,A320,A321neo,32Q,62,14818,19100402,12090
2026-06,Y4,Y4,GDL,LAX,Airbus,Narrow,A320,A320,320,9,1611,2105577,1764
2026-06,Y4,Y4,GDL,LAX,Airbus,Narrow,A320,A320neo,32N,46,8556,11182692,9016
2026-06,Y4,Y4,GDL,LAX,Airbus,Narrow,A320,A321,321,31,7130,9318910,6076
2026-06,Y4,Y4,GDL,LAX,Airbus,Narrow,A320,A321neo,32Q,67,16013,20928991,13132
2026-06,Y4,Y4,GDL,LMM,Airbus,Narrow,A320,A320neo,32N,49,9114,4657254,4508
2026-06,Y4,Y4,GDL,MCO,Airbus,Narrow,A320,A320,320,1,179,265815,222
2026-06,Y4,Y4,GDL,MCO,Airbus,Narrow,A320,A320neo,32N,8,1488,2209680,1776
2026-06,Y4,Y4,GDL,MCO,Airbus,Narrow,A320,A321neo,32Q,18,4302,6388470,3996
2026-06,Y4,Y4,GDL,MDW,Airbus,Narrow,A320,A320neo,32N,25,4650,8016600,6075
2026-06,Y4,Y4,GDL,MEX,Airbus,Narrow,A320,A320neo,32N,97,18042,5160012,8051
2026-06,Y4,Y4,GDL,MEX,Airbus,Narrow,A320,A321,321,73,16710,4779060,6059
2026-06,Y4,Y4,GDL,MEX,Airbus,Narrow,A320,A321neo,32Q,16,3824,1093664,1328
2026-06,Y4,Y4,GDL,MIA,Airbus,Narrow,A320,A320neo,32N,4,744,1121208,880
2026-06,Y4,Y4,GDL,MIA,Airbus,Narrow,A320,A321,321,18,4140,6238980,3960
2026-06,Y4,Y4,GDL,MID,Airbus,Narrow,A320,A320,320,30,5370,4747080,4230
2026-06,Y4,Y4,GDL,MID,Airbus,Narrow,A320,A320neo,32N,1,186,164424,141
2026-06,Y4,Y4,GDL,MID,Airbus,Narrow,A320,A321neo,32Q,31,7409,6549556,4371
2026-06,Y4,Y4,GDL,MTY,Airbus,Narrow,A320,A320,320,71,12709,5274235,6461
2026-06,Y4,Y4,GDL,MTY,Airbus,Narrow,A320,A320neo,32N,115,21390,8876850,10465
2026-06,Y4,Y4,GDL,MXL,Airbus,Narrow,A320,A320,320,84,15036,16720032,13860
2026-06,Y4,Y4,GDL,MXL,Airbus,Narrow,A320,A320neo,32N,19,3534,3929808,3135
2026-06,Y4,Y4,GDL,MZT,Airbus,Narrow,A320,A320,320,9,1611,423693,549
2026-06,Y4,Y4,GDL,MZT,Airbus,Narrow,A320,A320neo,32N,4,744,195672,244
2026-06,Y4,Y4,GDL,NLU,Airbus,Narrow,A320,A320,320,54,9666,2725812,4050
2026-06,Y4,Y4,GDL,OAK,Airbus,Narrow,A320,A320neo,32N,40,7440,12201600,9400
2026-06,Y4,Y4,GDL,OAK,Airbus,Narrow,A320,A321,321,4,920,1508800,940
2026-06,Y4,Y4,GDL,OAK,Airbus,Narrow,A320,A321neo,32Q,31,7409,12150760,7285
2026-06,Y4,Y4,GDL,OAX,Airbus,Narrow,A320,A320neo,32N,67,12462,6168690,6298
2026-06,Y4,Y4,GDL,ONT,Airbus,Narrow,A320,A321neo,32Q,62,14818,18937404,11532
2026-06,Y4,Y4,GDL,ORD,Airbus,Narrow,A320,A320neo,32N,12,2232,3861360,2952
2026-06,Y4,Y4,GDL,ORD,Airbus,Narrow,A320,A321,321,9,2070,3581100,2214
2026-06,Y4,Y4,GDL,ORD,Airbus,Narrow,A320,A321neo,32Q,50,11950,20673500,12300
2026-06,Y4,Y4,GDL,PBC,Airbus,Narrow,A320,A320,320,33,5907,1984752,2508
2026-06,Y4,Y4,GDL,PBC,Airbus,Narrow,A320,A320neo,32N,25,4650,1562400,1900
2026-06,Y4,Y4,GDL,PBC,Airbus,Narrow,A320,A321neo,32Q,4,956,321216,304
2026-06,Y4,Y4,GDL,PDX,Airbus,Narrow,A320,A320neo,32N,4,744,1522224,1176
2026-06,Y4,Y4,GDL,PDX,Airbus,Narrow,A320,A321neo,32Q,37,8843,18092778,10878
2026-06,Y4,Y4,GDL,PHX,Airbus,Narrow,A320,A320,320,12,2148,2227476,2004
2026-06,Y4,Y4,GDL,PHX,Airbus,Narrow,A320,A320neo,32N,1,186,192882,167
2026-06,Y4,Y4,GDL,PHX,Airbus,Narrow,A320,A321neo,32Q,31,7409,7683133,5177
2026-06,Y4,Y4,GDL,PVR,Airbus,Narrow,A320,A320neo,32N,71,13206,1663956,3692
2026-06,Y4,Y4,GDL,PXM,Airbus,Narrow,A320,A320neo,32N,31,5766,2992554,3038
2026-06,Y4,Y4,GDL,QRO,Airbus,Narrow,A320,A320neo,32N,18,3348,636120,1026
2026-06,Y4,Y4,GDL,REX,Airbus,Narrow,A320,A320neo,32N,31,5766,2865702,2790
2026-06,Y4,Y4,GDL,RNO,Airbus,Narrow,A320,A320,320,4,716,1167796,944
2026-06,Y4,Y4,GDL,RNO,Airbus,Narrow,A320,A320neo,32N,19,3534,5763954,4484
2026-06,Y4,Y4,GDL,SAT,Airbus,Narrow,A320,A320,320,9,1611,1111590,1053
2026-06,Y4,Y4,GDL,SAT,Airbus,Narrow,A320,A320neo,32N,4,744,513360,468
2026-06,Y4,Y4,GDL,SAT,Airbus,Narrow,A320,A321neo,32Q,31,7409,5112210,3627
2026-06,Y4,Y4,GDL,SEA,Airbus,Narrow,A320,A320neo,32N,49,9114,19503960,14945
2026-06,Y4,Y4,GDL,SEA,Airbus,Narrow,A320,A321neo,32Q,9,2151,4603140,2745
2026-06,Y4,Y4,GDL,SJC,Airbus,Narrow,A320,A320,320,17,3043,4902273,3859
2026-06,Y4,Y4,GDL,SJC,Airbus,Narrow,A320,A320neo,32N,4,744,1198584,908
2026-06,Y4,Y4,GDL,SJC,Airbus,Narrow,A320,A321neo,32Q,37,8843,14246073,8399
2026-06,Y4,Y4,GDL,SJD,Airbus,Narrow,A320,A320neo,32N,50,9300,4185000,4550
2026-06,Y4,Y4,GDL,SJD,Airbus,Narrow,A320,A321neo,32Q,31,7409,3334050,2821
2026-06,Y4,Y4,GDL,SLC,Airbus,Narrow,A320,A320neo,32N,14,2604,3869544,3136
2026-06,Y4,Y4,GDL,SLP,Airbus,Narrow,A320,A320neo,32N,14,2604,489552,742
2026-06,Y4,Y4,GDL,SMF,Airbus,Narrow,A320,A320,320,29,5191,8617060,6931
2026-06,Y4,Y4,GDL,SMF,Airbus,Narrow,A320,A320neo,32N,42,7812,12967920,10038
2026-06,Y4,Y4,GDL,TAP,Airbus,Narrow,A320,A320,320,9,1611,1327464,1170
2026-06,Y4,Y4,GDL,TAP,Airbus,Narrow,A320,A320neo,32N,8,1488,1226112,1040
2026-06,Y4,Y4,GDL,TGZ,Airbus,Narrow,A320,A320neo,32N,31,5766,4197648,3906
2026-06,Y4,Y4,GDL,TIJ,Airbus,Narrow,A320,A320,320,32,5728,6764768,5536
2026-06,Y4,Y4,GDL,TIJ,Airbus,Narrow,A320,A320neo,32N,2,372,439332,346
2026-06,Y4,Y4,GDL,TIJ,Airbus,Narrow,A320,A321,321,93,20460,24163260,16089
2026-06,Y4,Y4,GDL,TIJ,Airbus,Narrow,A320,A321neo,32Q,152,36328,42903368,26296
2026-06,Y4,Y4,GDL,TLC,Airbus,Narrow,A320,A320,320,1,179,44392,66
2026-06,Y4,Y4,GDL,TLC,Airbus,Narrow,A320,A320neo,32N,70,13020,3228960,4620
2026-06,Y4,Y4,GDL,TQO,Airbus,Narrow,A320,A320neo,32N,18,3348,3398220,2772
2026-06,Y4,Y4,GDL,TRC,Airbus,Narrow,A320,A320,320,6,1074,372678,474
2026-06,Y4,Y4,GDL,TRC,Airbus,Narrow,A320,A320neo,32N,20,3720,1290840,1580
2026-06,Y4,Y4,GDL,TRC,Airbus,Narrow,A320,A321neo,32Q,5,1195,414665,395
2026-06,Y4,Y4,GDL,VER,Airbus,Narrow,A320,A320,320,4,716,339384,364
2026-06,Y4,Y4,GDL,VER,Airbus,Narrow,A320,A320neo,32N,4,744,352656,364
2026-06,Y4,Y4,GDL,VER,Airbus,Narrow,A320,A321,321,14,3220,1526280,1274
2026-06,Y4,Y4,GDL,VER,Airbus,Narrow,A320,A321neo,32Q,31,7409,3511866,2821
2026-06,Y4,Y4,GDL,VSA,Airbus,Narrow,A320,A320,320,28,5012,3508400,3388
2026-06,Y4,Y4,GDL,VSA,Airbus,Narrow,A320,A320neo,32N,3,558,390600,363
2026-06,Y4,Y4,GDL,ZCL,Airbus,Narrow,A320,A320neo,32N,13,2418,406224,650
2026-06,Y4,Y4,GDL,ZIH,Airbus,Narrow,A320,A320,320,16,2864,667312,896
2026-06,Y4,Y4,GDL,ZIH,Airbus,Narrow,A320,A320neo,32N,2,372,86676,112
2026-06,Y4,Y4,GUA,CUN,Airbus,Narrow,A320,A320,320,31,5549,2802245,3379
2026-06,Y4,Y4,GUA,MEX,Airbus,Narrow,A320,A321,321,15,3370,2210720,1845
2026-06,Y4,Y4,GUA,MEX,Airbus,Narrow,A320,A321neo,32Q,16,3824,2508544,1968
2026-06,Y4,Y4,HMO,GDL,Airbus,Narrow,A320,A320neo,32N,44,8184,6252576,5456
2026-06,Y4,Y4,HMO,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,5660476,3844
2026-06,Y4,Y4,HMO,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,5794830,4774
2026-06,Y4,Y4,HMO,MXL,Airbus,Narrow,A320,A320,320,9,1611,560628,657
2026-06,Y4,Y4,HMO,TIJ,Airbus,Narrow,A320,A320neo,32N,31,5766,2450550,2573
2026-06,Y4,Y4,HMO,TIJ,Airbus,Narrow,A320,A321neo,32Q,62,14818,6297650,5146
2026-06,Y4,Y4,HUX,MEX,Airbus,Narrow,A320,A320neo,32N,4,744,232872,340
2026-06,Y4,Y4,HUX,MEX,Airbus,Narrow,A320,A321,321,27,6210,1943730,2295
2026-06,Y4,Y4,HUX,PBC,Airbus,Narrow,A320,A320neo,32N,18,3348,903960,1152
2026-06,Y4,Y4,IAH,GDL,Airbus,Narrow,A320,A320neo,32N,9,1674,1372680,1260
2026-06,Y4,Y4,IAH,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,6075380,4340
2026-06,Y4,Y4,IAH,MEX,Airbus,Narrow,A320,A320neo,32N,1,186,141918,140
2026-06,Y4,Y4,IAH,MEX,Airbus,Narrow,A320,A321,321,30,6900,5264700,4200
2026-06,Y4,Y4,IAH,MLM,Airbus,Narrow,A320,A320,320,4,716,560628,512
2026-06,Y4,Y4,IAH,MLM,Airbus,Narrow,A320,A320neo,32N,9,1674,1310742,1152
2026-06,Y4,Y4,IAH,PBC,Airbus,Narrow,A320,A320neo,32N,13,2418,1861860,1547
2026-06,Y4,Y4,IAH,QRO,Airbus,Narrow,A320,A320neo,32N,14,2604,1872276,1680
2026-06,Y4,Y4,IAH,SLP,Airbus,Narrow,A320,A320,320,4,716,459672,436
2026-06,Y4,Y4,IAH,SLP,Airbus,Narrow,A320,A320neo,32N,9,1674,1074708,981
2026-06,Y4,Y4,LAP,GDL,Airbus,Narrow,A320,A320neo,32N,51,9486,4847346,4947
2026-06,Y4,Y4,LAP,GDL,Airbus,Narrow,A320,A321neo,32Q,2,478,244258,194
2026-06,Y4,Y4,LAP,MEX,Airbus,Narrow,A320,A321,321,32,7290,5759100,4174
2026-06,Y4,Y4,LAP,MEX,Airbus,Narrow,A320,A321neo,32Q,17,4063,3209770,2227
2026-06,Y4,Y4,LAP,NLU,Airbus,Narrow,A320,A320neo,32N,13,2418,1900548,1651
2026-06,Y4,Y4,LAP,TIJ,Airbus,Narrow,A320,A320,320,62,11098,7846286,6944
2026-06,Y4,Y4,LAP,TIJ,Airbus,Narrow,A320,A321neo,32Q,31,7409,5238163,3472
2026-06,Y4,Y4,LAS,GDL,Airbus,Narrow,A320,A320neo,32N,13,2418,3116802,2574
2026-06,Y4,Y4,LAS,GDL,Airbus,Narrow,A320,A321neo,32Q,62,14818,19100402,12276
2026-06,Y4,Y4,LAS,MEX,Airbus,Narrow,A320,A321neo,32Q,31,7409,11165363,6975
2026-06,Y4,Y4,LAX,AGU,Airbus,Narrow,A320,A320,320,14,2506,3240258,2604
2026-06,Y4,Y4,LAX,AGU,Airbus,Narrow,A320,A320neo,32N,3,558,721494,558
2026-06,Y4,Y4,LAX,BJX,Airbus,Narrow,A320,A320,320,22,3938,5379308,4356
2026-06,Y4,Y4,LAX,GDL,Airbus,Narrow,A320,A320,320,9,1611,2105577,1710
2026-06,Y4,Y4,LAX,GDL,Airbus,Narrow,A320,A320neo,32N,46,8556,11182692,8740
2026-06,Y4,Y4,LAX,GDL,Airbus,Narrow,A320,A321,321,31,7130,9318910,5890
2026-06,Y4,Y4,LAX,GDL,Airbus,Narrow,A320,A321neo,32Q,67,16013,20928991,12730
2026-06,Y4,Y4,LAX,MEX,Airbus,Narrow,A320,A320,320,26,4654,7227662,5798
2026-06,Y4,Y4,LAX,MEX,Airbus,Narrow,A320,A320neo,32N,5,930,1444290,1115
2026-06,Y4,Y4,LAX,MEX,Airbus,Narrow,A320,A321,321,31,7130,11072890,6913
2026-06,Y4,Y4,LAX,MLM,Airbus,Narrow,A320,A320,320,10,1790,2581180,2050
2026-06,Y4,Y4,LAX,MLM,Airbus,Narrow,A320,A320neo,32N,12,2232,3218544,2460
2026-06,Y4,Y4,LAX,OAX,Airbus,Narrow,A320,A320neo,32N,18,3348,5962788,4356
2026-06,Y4,Y4,LAX,PBC,Airbus,Narrow,A320,A320neo,32N,18,3348,5356800,4212
2026-06,Y4,Y4,LAX,QRO,Airbus,Narrow,A320,A320,320,14,2506,3598616,2898
2026-06,Y4,Y4,LAX,TPQ,Airbus,Narrow,A320,A320,320,12,2148,2553972,2184
2026-06,Y4,Y4,LAX,TPQ,Airbus,Narrow,A320,A320neo,32N,2,372,442308,364
2026-06,Y4,Y4,LAX,UPN,Airbus,Narrow,A320,A320,320,9,1611,2286009,1845
2026-06,Y4,Y4,LAX,ZCL,Airbus,Narrow,A320,A320neo,32N,26,4836,5899920,4706
2026-06,Y4,Y4,LIM,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,15158814,11346
2026-06,Y4,Y4,LMM,GDL,Airbus,Narrow,A320,A320neo,32N,49,9114,4657254,4606
2026-06,Y4,Y4,LMM,MEX,Airbus,Narrow,A320,A320neo,32N,31,5766,4439820,3937
2026-06,Y4,Y4,LMM,MXL,Airbus,Narrow,A320,A320,320,14,2506,1518636,1414
2026-06,Y4,Y4,LMM,TIJ,Airbus,Narrow,A320,A320,320,31,5549,3723379,3317
2026-06,Y4,Y4,LMM,TIJ,Airbus,Narrow,A320,A320neo,32N,40,7440,4992240,4280
2026-06,Y4,Y4,LTO,TIJ,Airbus,Narrow,A320,A320,320,13,2327,1314755,1274
2026-06,Y4,Y4,LTO,TIJ,Airbus,Narrow,A320,A320neo,32N,18,3348,1891620,1764
2026-06,Y4,Y4,MCO,GDL,Airbus,Narrow,A320,A320,320,1,179,265815,223
2026-06,Y4,Y4,MCO,GDL,Airbus,Narrow,A320,A320neo,32N,8,1488,2209680,1784
2026-06,Y4,Y4,MCO,GDL,Airbus,Narrow,A320,A321neo,32Q,18,4302,6388470,4014
2026-06,Y4,Y4,MCO,MEX,Airbus,Narrow,A320,A321,321,31,7130,9126400,6510
2026-06,Y4,Y4,MCO,QRO,Airbus,Narrow,A320,A320neo,32N,9,1674,2197962,1773
2026-06,Y4,Y4,MDW,AGU,Airbus,Narrow,A320,A320neo,32N,17,3162,5131926,3961
2026-06,Y4,Y4,MDW,BJX,Airbus,Narrow,A320,A320,320,13,2327,3818607,3055
2026-06,Y4,Y4,MDW,DGO,Airbus,Narrow,A320,A320neo,32N,13,2418,3755154,2860
2026-06,Y4,Y4,MDW,GDL,Airbus,Narrow,A320,A320neo,32N,25,4650,8016600,6175
2026-06,Y4,Y4,MDW,MLM,Airbus,Narrow,A320,A320neo,32N,31,5766,9802200,7409
2026-06,Y4,Y4,MDW,SLP,Airbus,Narrow,A320,A320neo,32N,17,3162,4913748,3825
2026-06,Y4,Y4,MDW,ZCL,Airbus,Narrow,A320,A320neo,32N,17,3162,4939044,3825
2026-06,Y4,Y4,MEX,ACA,Airbus,Narrow,A320,A320,320,16,2864,544160,1008
2026-06,Y4,Y4,MEX,ACA,Airbus,Narrow,A320,A320neo,32N,15,2790,530100,945
2026-06,Y4,Y4,MEX,CJS,Airbus,Narrow,A320,A321,321,31,7130,6823410,4743
2026-06,Y4,Y4,MEX,CTM,Airbus,Narrow,A320,A321,321,31,7130,5033780,3627
2026-06,Y4,Y4,MEX,CUL,Airbus,Narrow,A320,A320,320,26,4654,3029754,3068
2026-06,Y4,Y4,MEX,CUL,Airbus,Narrow,A320,A320neo,32N,5,930,605430,590
2026-06,Y4,Y4,MEX,CUN,Airbus,Narrow,A320,A320neo,32N,21,3906,3124800,2798
2026-06,Y4,Y4,MEX,CUN,Airbus,Narrow,A320,A321,321,56,12800,10240000,7673
2026-06,Y4,Y4,MEX,CUN,Airbus,Narrow,A320,A321neo,32Q,47,11233,8986400,6486
2026-06,Y4,Y4,MEX,CUU,Airbus,Narrow,A320,A321,321,31,7130,5518620,4030
2026-06,Y4,Y4,MEX,CZM,Airbus,Narrow,A320,A320neo,32N,4,744,589992,508
2026-06,Y4,Y4,MEX,CZM,Airbus,Narrow,A320,A321,321,27,6210,4924530,3429
2026-06,Y4,Y4,MEX,DEN,Airbus,Narrow,A320,A320neo,32N,19,3534,5110164,4161
2026-06,Y4,Y4,MEX,DEN,Airbus,Narrow,A320,A321,321,12,2760,3990960,2628
2026-06,Y4,Y4,MEX,DFW,Airbus,Narrow,A320,A321,321,31,7130,6666550,5146
2026-06,Y4,Y4,MEX,GDL,Airbus,Narrow,A320,A320neo,32N,97,18042,5160012,7566
2026-06,Y4,Y4,MEX,GDL,Airbus,Narrow,A320,A321,321,73,16710,4779060,5694
2026-06,Y4,Y4,MEX,GDL,Airbus,Narrow,A320,A321neo,32Q,16,3824,1093664,1248
2026-06,Y4,Y4,MEX,GUA,Airbus,Narrow,A320,A321,321,15,3370,2210720,1740
2026-06,Y4,Y4,MEX,GUA,Airbus,Narrow,A320,A321neo,32Q,16,3824,2508544,1856
2026-06,Y4,Y4,MEX,HMO,Airbus,Narrow,A320,A320neo,32N,31,5766,5794830,5115
2026-06,Y4,Y4,MEX,HUX,Airbus,Narrow,A320,A320neo,32N,4,744,232872,320
2026-06,Y4,Y4,MEX,HUX,Airbus,Narrow,A320,A321,321,27,6210,1943730,2160
2026-06,Y4,Y4,MEX,IAH,Airbus,Narrow,A320,A320neo,32N,1,186,141918,135
2026-06,Y4,Y4,MEX,IAH,Airbus,Narrow,A320,A321,321,30,6900,5264700,4050
2026-06,Y4,Y4,MEX,LAP,Airbus,Narrow,A320,A321,321,32,7290,5759100,4256
2026-06,Y4,Y4,MEX,LAP,Airbus,Narrow,A320,A321neo,32Q,17,4063,3209770,2261
2026-06,Y4,Y4,MEX,LAS,Airbus,Narrow,A320,A321neo,32Q,31,7409,11165363,7223
2026-06,Y4,Y4,MEX,LAX,Airbus,Narrow,A320,A320,320,26,4654,7227662,6162
2026-06,Y4,Y4,MEX,LAX,Airbus,Narrow,A320,A320neo,32N,5,930,1444290,1185
2026-06,Y4,Y4,MEX,LAX,Airbus,Narrow,A320,A321,321,31,7130,11072890,7347
2026-06,Y4,Y4,MEX,LIM,Airbus,Narrow,A320,A320neo,32N,31,5766,15158814,11191
2026-06,Y4,Y4,MEX,LMM,Airbus,Narrow,A320,A320neo,32N,31,5766,4439820,4247
2026-06,Y4,Y4,MEX,MCO,Airbus,Narrow,A320,A321,321,31,7130,9126400,6169
2026-06,Y4,Y4,MEX,MIA,Airbus,Narrow,A320,A321,321,18,4060,5180560,3438
2026-06,Y4,Y4,MEX,MIA,Airbus,Narrow,A320,A321neo,32Q,13,3107,3964532,2483
2026-06,Y4,Y4,MEX,MID,Airbus,Narrow,A320,A320neo,32N,2,372,231012,220
2026-06,Y4,Y4,MEX,MID,Airbus,Narrow,A320,A321,321,60,13800,8569800,6600
2026-06,Y4,Y4,MEX,MTY,Airbus,Narrow,A320,A320,320,78,13962,6171204,7410
2026-06,Y4,Y4,MEX,MTY,Airbus,Narrow,A320,A320neo,32N,30,5580,2466360,2850
2026-06,Y4,Y4,MEX,MTY,Airbus,Narrow,A320,A321,321,78,17940,7929480,7410
2026-06,Y4,Y4,MEX,MXL,Airbus,Narrow,A320,A320neo,32N,5,930,1257360,1000
2026-06,Y4,Y4,MEX,MXL,Airbus,Narrow,A320,A321,321,30,6900,9328800,6000
2026-06,Y4,Y4,MEX,MZT,Airbus,Narrow,A320,A321,321,31,7130,3778900,3100
2026-06,Y4,Y4,MEX,OAK,Airbus,Narrow,A320,A321neo,32Q,31,7409,13914102,8494
2026-06,Y4,Y4,MEX,OAX,Airbus,Narrow,A320,A320neo,32N,31,5766,1314648,2108
2026-06,Y4,Y4,MEX,ORD,Airbus,Narrow,A320,A320neo,32N,19,3534,5958324,4598
2026-06,Y4,Y4,MEX,ORD,Airbus,Narrow,A320,A321,321,12,2760,4653360,2904
2026-06,Y4,Y4,MEX,ORD,Airbus,Narrow,A320,A321neo,32Q,31,7409,12491574,7502
2026-06,Y4,Y4,MEX,PVR,Airbus,Narrow,A320,A320neo,32N,1,186,76260,90
2026-06,Y4,Y4,MEX,PVR,Airbus,Narrow,A320,A321,321,61,14030,5752300,5490
2026-06,Y4,Y4,MEX,PXM,Airbus,Narrow,A320,A321,321,15,3370,936860,1140
2026-06,Y4,Y4,MEX,PXM,Airbus,Narrow,A320,A321neo,32Q,16,3824,1063072,1216
2026-06,Y4,Y4,MEX,SAT,Airbus,Narrow,A320,A320neo,32N,31,5766,4013136,3875
2026-06,Y4,Y4,MEX,SJD,Airbus,Narrow,A320,A320neo,32N,4,744,545352,516
2026-06,Y4,Y4,MEX,SJD,Airbus,Narrow,A320,A321,321,58,13340,9778220,7482
2026-06,Y4,Y4,MEX,TAP,Airbus,Narrow,A320,A321,321,21,4750,2603000,2205
2026-06,Y4,Y4,MEX,TAP,Airbus,Narrow,A320,A321neo,32Q,13,3107,1702636,1365
2026-06,Y4,Y4,MEX,TGZ,Airbus,Narrow,A320,A320neo,32N,2,372,165168,186
2026-06,Y4,Y4,MEX,TGZ,Airbus,Narrow,A320,A321,321,25,5670,2517480,2325
2026-06,Y4,Y4,MEX,TGZ,Airbus,Narrow,A320,A321neo,32Q,13,3107,1379508,1209
2026-06,Y4,Y4,MEX,TIJ,Airbus,Narrow,A320,A320,320,1,179,255791,213
2026-06,Y4,Y4,MEX,TIJ,Airbus,Narrow,A320,A320neo,32N,44,8184,11694936,9372
2026-06,Y4,Y4,MEX,TIJ,Airbus,Narrow,A320,A321,321,77,17570,25107530,16401
2026-06,Y4,Y4,MEX,TIJ,Airbus,Narrow,A320,A321neo,32Q,34,8126,11612054,7242
2026-06,Y4,Y4,MEX,VSA,Airbus,Narrow,A320,A321neo,32Q,31,7409,3074735,2666
2026-06,Y4,Y4,MEX,ZIH,Airbus,Narrow,A320,A321,321,15,3370,680740,930
2026-06,Y4,Y4,MEX,ZIH,Airbus,Narrow,A320,A321neo,32Q,16,3824,772448,992
2026-06,Y4,Y4,MIA,GDL,Airbus,Narrow,A320,A320neo,32N,4,744,1121208,936
2026-06,Y4,Y4,MIA,GDL,Airbus,Narrow,A320,A321,321,18,4140,6238980,4212
2026-06,Y4,Y4,MIA,MEX,Airbus,Narrow,A320,A321,321,18,4060,5180560,3834
2026-06,Y4,Y4,MIA,MEX,Airbus,Narrow,A320,A321neo,32Q,13,3107,3964532,2769
2026-06,Y4,Y4,MID,GDL,Airbus,Narrow,A320,A320,320,30,5370,4747080,4230
2026-06,Y4,Y4,MID,GDL,Airbus,Narrow,A320,A320neo,32N,1,186,164424,141
2026-06,Y4,Y4,MID,GDL,Airbus,Narrow,A320,A321neo,32Q,31,7409,6549556,4371
2026-06,Y4,Y4,MID,MEX,Airbus,Narrow,A320,A320neo,32N,2,372,231012,234
2026-06,Y4,Y4,MID,MEX,Airbus,Narrow,A320,A321,321,60,13800,8569800,7020
2026-06,Y4,Y4,MID,MTY,Airbus,Narrow,A320,A320,320,31,5549,4122907,3906
2026-06,Y4,Y4,MID,NLU,Airbus,Narrow,A320,A320neo,32N,26,4836,3027336,2860
2026-06,Y4,Y4,MID,OAX,Airbus,Narrow,A320,A320neo,32N,13,2418,1298466,1235
2026-06,Y4,Y4,MID,TIJ,Airbus,Narrow,A320,A320neo,32N,18,3348,6230628,4374
2026-06,Y4,Y4,MLM,CUN,Airbus,Narrow,A320,A320,320,10,1790,1650380,1490
2026-06,Y4,Y4,MLM,CUN,Airbus,Narrow,A320,A320neo,32N,10,1860,1714920,1490
2026-06,Y4,Y4,MLM,CUN,Airbus,Narrow,A320,A321neo,32Q,2,478,440716,298
2026-06,Y4,Y4,MLM,DFW,Airbus,Narrow,A320,A320,320,9,1611,1499841,1377
2026-06,Y4,Y4,MLM,DFW,Airbus,Narrow,A320,A320neo,32N,4,744,692664,612
2026-06,Y4,Y4,MLM,FAT,Airbus,Narrow,A320,A320,320,14,2506,4067238,3178
2026-06,Y4,Y4,MLM,FAT,Airbus,Narrow,A320,A320neo,32N,4,744,1207512,908
2026-06,Y4,Y4,MLM,IAH,Airbus,Narrow,A320,A320,320,4,716,560628,540
2026-06,Y4,Y4,MLM,IAH,Airbus,Narrow,A320,A320neo,32N,9,1674,1310742,1215
